"Postal Code","City","Ward","Prefecture","HasMultipleCodes","HasSmallerDistrict","HasChome","HasMultipleCity","ChangeStatus","ChangeReason"
"1350034","EITAI","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350051","EDAGAWA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350044","ETCHUJIMA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350011","OGIBASHI","KOTO-KU","TOKYO",0,0,1,0,0,0
"1360072","OJIMA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1360071","KAMEIDO","KOTO-KU","TOKYO",0,0,1,0,0,0
"1360073","KITASUNA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350042","KIBA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350024","KIYOSUMI","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350031","SAGA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350003","SARUE","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350043","SHIOHAMA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350052","SHIOMI","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350062","SHINONOME","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350021","SHIRAKAWA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350007","SHINOHASHI","KOTO-KU","TOKYO",0,0,1,0,0,0
"1360082","SHINKIBA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1360075","SHINSUNA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350002","SUMIYOSHI","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350015","SENGOKU","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350013","SENDA","KOTO-KU","TOKYO",0,0,0,0,0,0
"1350005","TAKABASHI","KOTO-KU","TOKYO",0,0,0,0,0,0
"1350053","TATSUMI","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350065","CHUOBOHATEI","KOTO-KU","TOKYO",0,0,0,0,0,0
"1350016","TOYO","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350006","TOKIWA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350047","TOMIOKA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350061","TOYOSU","KOTO-KU","TOKYO",0,0,1,0,0,0
"1360074","HIGASHISUNA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350023","HIRANO","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350033","FUKAGAWA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350032","FUKUZUMI","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350041","FUYUKI","KOTO-KU","TOKYO",0,0,0,0,0,0
"1350045","FURUISHIBA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350046","BOTAN","KOTO-KU","TOKYO",0,0,1,0,0,0
"1360076","MINAMISUNA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350022","MIYOSHI","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350001","MORI","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350004","MORISHITA","KOTO-KU","TOKYO",0,0,1,0,0,0
"1350048","MONZENNAKACHO","KOTO-KU","TOKYO",0,0,1,0,0,0
"1360081","YUMENOSHIMA","KOTO-KU","TOKYO",0,0,0,0,0,0
"1360083","WAKASU","KOTO-KU","TOKYO",0,0,0,0,0,0
"1400000","IKANIKEISAIGANAIBAAI","SHINAGAWA-KU","TOKYO",0,0,0,0,0,0
"1420063","EBARA","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1400014","OI","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1410032","OSAKI","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1400012","KATSUSHIMA","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1410021","KAMIOSAKI","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1400001","KITASHINAGAWA(1-4-CHOME)","SHINAGAWA-KU","TOKYO",1,0,1,0,0,0
"1410001","KITASHINAGAWA(5.6-CHOME)","SHINAGAWA-KU","TOKYO",1,0,1,0,0,0
"1420062","KOYAMA","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1420061","KOYAMADAI","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1420041","TOGOSHI","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1420053","NAKANOBU","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1400015","NISHIOI","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1410031","NISHIGOTANDA","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1410033","NISHISHINAGAWA","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1420054","NISHINAKANOBU","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1420064","HATANODAI","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1400011","HIGASHIOI","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1410022","HIGASHIGOTANDA","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1400002","HIGASHISHINAGAWA","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1420052","HIGASHINAKANOBU","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1350092","HIGASHIYASHIO","SHINAGAWA-KU","TOKYO",0,0,0,0,0,0
"1420051","HIRATSUKA","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1400005","HIROMACHI","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1420043","FUTABA","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1400013","MINAMIOI","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1400004","MINAMISHINAGAWA","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1400003","YASHIO","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1420042","YUTAKACHO","SHINAGAWA-KU","TOKYO",0,0,1,0,0,0
"1520000","IKANIKEISAIGANAIBAAI","MEGURO-KU","TOKYO",0,0,0,0,0,0
"1530042","AOBADAI","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520033","OOKAYAMA","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1530044","OHASHI","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520022","KAKINOKIZAKA","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1530051","KAMIMEGURO","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1530053","GOHONGI","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1530041","KOMABA","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1530064","SHIMOMEGURO","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520035","JIYUGAOKA","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520012","SENZOKU","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520032","TAIRAMACHI","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520004","TAKABAN","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520001","CHUOCHO","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1530065","NAKACHO","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520031","NAKANE","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1530061","NAKAMEGURO","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520011","HARAMACHI","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520021","HIGASHIGAOKA","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1530043","HIGASHIYAMA","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520003","HIMONYA","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1530062","MITA","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520034","MIDORIGAOKA","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520013","MINAMI","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1530063","MEGURO","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520002","MEGUROHONCHO","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1520023","YAKUMO","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1530052","YUTENJI","MEGURO-KU","TOKYO",0,0,1,0,0,0
"1440000","IKANIKEISAIGANAIBAAI","OTA-KU","TOKYO",0,0,0,0,0,0
"1460082","IKEGAMI","OTA-KU","TOKYO",0,0,1,0,0,0
"1450061","ISHIKAWACHO","OTA-KU","TOKYO",0,0,1,0,0,0
"1460091","UNOKI","OTA-KU","TOKYO",0,0,1,0,0,0
"1430014","OMORINAKA","OTA-KU","TOKYO",0,0,1,0,0,0
"1430011","OMORIHONCHO","OTA-KU","TOKYO",0,0,1,0,0,0
"1430012","OMORIHIGASHI","OTA-KU","TOKYO",0,0,1,0,0,0
"1430015","OMORINISHI","OTA-KU","TOKYO",0,0,1,0,0,0
"1430013","OMORIMINAMI","OTA-KU","TOKYO",0,0,1,0,0,0
"1430016","OMORIKITA","OTA-KU","TOKYO",0,0,1,0,0,0
"1440052","KAMATA","OTA-KU","TOKYO",0,0,1,0,0,0
"1440053","KAMATAHONCHO","OTA-KU","TOKYO",0,0,1,0,0,0
"1450064","KAMIIKEDAI","OTA-KU","TOKYO",0,0,1,0,0,0
"1440032","KITAKOJIYA","OTA-KU","TOKYO",0,0,1,0,0,0
"1450062","KITASENZOKU","OTA-KU","TOKYO",0,0,1,0,0,0
"1430021","KITAMAGOME","OTA-KU","TOKYO",0,0,1,0,0,0
"1450073","KITAMINEMACHI","OTA-KU","TOKYO",0,0,0,0,0,0
"1460085","KUGAHARA","OTA-KU","TOKYO",0,0,1,0,0,0
"1430003","KEIHINJIMA","OTA-KU","TOKYO",0,0,1,0,0,0
"1430023","SANNO","OTA-KU","TOKYO",0,0,1,0,0,0
"1460092","SHIMOMARUKO","OTA-KU","TOKYO",0,0,1,0,0,0
"1430002","JONANJIMA","OTA-KU","TOKYO",0,0,1,0,0,0
"1430004","SHOWAJIMA","OTA-KU","TOKYO",0,0,1,0,0,0
"1440054","SHINKAMATA","OTA-KU","TOKYO",0,0,1,0,0,0
"1460095","TAMAGAWA","OTA-KU","TOKYO",0,0,1,0,0,0
"1460083","CHIDORI","OTA-KU","TOKYO",0,0,1,0,0,0
"1430024","CHUO","OTA-KU","TOKYO",0,0,1,0,0,0
"1450071","DENENCHOFU","OTA-KU","TOKYO",0,0,1,0,0,0
"1450072","DENENCHOFU HONCHO","OTA-KU","TOKYO",0,0,0,0,0,0
"1450076","DENENCHOFU MINAMI","OTA-KU","TOKYO",0,0,0,0,0,0
"1430001","TOKAI","OTA-KU","TOKYO",0,0,1,0,0,0
"1460081","NAKAIKEGAMI","OTA-KU","TOKYO",0,0,1,0,0,0
"1430027","NAKAMAGOME","OTA-KU","TOKYO",0,0,1,0,0,0
"1440055","NAKAROKUGO","OTA-KU","TOKYO",0,0,1,0,0,0
"1440051","NISHIKAMATA","OTA-KU","TOKYO",0,0,1,0,0,0
"1440034","NISHIKOJIYA","OTA-KU","TOKYO",0,0,1,0,0,0
"1430026","NISHIMAGOME","OTA-KU","TOKYO",0,0,1,0,0,0
"1450075","NISHIMINEMACHI","OTA-KU","TOKYO",0,0,0,0,0,0
"1440056","NISHIROKUGO","OTA-KU","TOKYO",0,0,1,0,0,0
"1440047","HAGINAKA","OTA-KU","TOKYO",0,0,1,0,0,0
"1440043","HANEDA","OTA-KU","TOKYO",0,0,1,0,0,0
"1440042","HANEDAASAHICHO","OTA-KU","TOKYO",0,0,0,0,0,0
"1440041","HANEDAKUKO","OTA-KU","TOKYO",0,0,1,0,0,0
"1440031","HIGASHIKAMATA","OTA-KU","TOKYO",0,0,1,0,0,0
"1440033","HIGASHIKOJIYA","OTA-KU","TOKYO",0,0,1,0,0,0
"1430022","HIGASHIMAGOME","OTA-KU","TOKYO",0,0,1,0,0,0
"1450074","HIGASHIMINEMACHI","OTA-KU","TOKYO",0,0,0,0,0,0
"1460094","HIGASHIYAGUCHI","OTA-KU","TOKYO",0,0,1,0,0,0
"1450065","HIGASHIYUKIGAYA","OTA-KU","TOKYO",0,0,1,0,0,0
"1440046","HIGASHIROKUGO","OTA-KU","TOKYO",0,0,1,0,0,0
"1430007","FURUSATONOHAMABEKOEN","OTA-KU","TOKYO",0,0,0,0,0,0
"1430006","HEIWAJIMA","OTA-KU","TOKYO",0,0,1,0,0,0
"1430005","HEIWANOMORIKOEN","OTA-KU","TOKYO",0,0,0,0,0,0
"1440044","HONHANEDA","OTA-KU","TOKYO",0,0,1,0,0,0
"1440035","MINAMIKAMATA","OTA-KU","TOKYO",0,0,1,0,0,0
"1460084","MINAMIKUGAHARA","OTA-KU","TOKYO",0,0,1,0,0,0
"1450063","MINAMISENZOKU","OTA-KU","TOKYO",0,0,1,0,0,0
"1430025","MINAMIMAGOME","OTA-KU","TOKYO",0,0,1,0,0,0
"1450066","MINAMIYUKIGAYA","OTA-KU","TOKYO",0,0,1,0,0,0
"1440045","MINAMIROKUGO","OTA-KU","TOKYO",0,0,1,0,0,0
"1460093","YAGUCHI","OTA-KU","TOKYO",0,0,1,0,0,0
"1450067","YUKIGAYAOTSUKAMACHI","OTA-KU","TOKYO",0,0,0,0,0,0
"1540000","IKANIKEISAIGANAIBAAI","SETAGAYA-KU","TOKYO",0,0,0,0,0,0
"1560044","AKATSUTSUMI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540001","IKEJIRI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570068","UNANE","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540022","UMEGAOKA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570074","OKURA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1560041","OHARA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570076","OKAMOTO","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580083","OKUSAWA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580086","OYAMADAI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570063","KASUYA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570077","KAMATA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540011","KAMIUMA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1560057","KAMIKITAZAWA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570065","KAMISOSHIGAYA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580093","KAMINOGE","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580098","KAMIYOGA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570061","KITAKARASUYAMA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1550031","KITAZAWA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570067","KITAMI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570073","KINUTA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570075","KINUTAKOEN","SETAGAYA-KU","TOKYO",0,0,0,0,0,0
"1570064","KYUDEN","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1560052","KYODO","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540021","GOTOKUJI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540012","KOMAZAWA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540013","KOMAZAWAKOEN","SETAGAYA-KU","TOKYO",0,0,0,0,0,0
"1560053","SAKURA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1560054","SAKURAGAOKA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540015","SAKURASHIMMACHI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1560045","SAKURAJOSUI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540024","SANGENJAYA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540002","SHIMOMA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540014","SHIMMACHI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570066","SEIJO","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580095","SETA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540017","SETAGAYA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570072","SOSHIGAYA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540004","TAISHIDO","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1550032","DAIZAWA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1550033","DAITA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580094","TAMAGAWA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580096","TAMAGAWADAI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580085","TAMAGAWADENENCHOFU","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580087","TAMAZUTSUMI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570071","CHITOSEDAI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540016","TSURUMAKI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580082","TODOROKI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580091","NAKAMACHI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580092","NOGE","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540003","NOZAWA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1560056","HACHIMANYAMA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1560042","HANEGI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580084","HIGASHITAMAGAWA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580081","FUKASAWA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1560055","FUNABASHI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1560043","MATSUBARA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540005","MISHUKU","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1570062","MINAMIKARASUYAMA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1560051","MIYASAKA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1580097","YOGA","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1540023","WAKABAYASHI","SETAGAYA-KU","TOKYO",0,0,1,0,0,0
"1500000","IKANIKEISAIGANAIBAAI","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1510064","UEHARA","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500032","UGUISUDANICHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1500042","UDAGAWACHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1500013","EBISU","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500021","EBISUNISHI","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500022","EBISUMINAMI","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1510065","OYAMACHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1500047","KAMIYAMACHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1500031","SAKURAGAOKACHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1510073","SASAZUKA","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500033","SARUGAKUCHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1500002","SHIBUYA","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500046","SHOTO","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500001","JINGUMAE","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500045","SHINSENCHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1500041","JINNAN","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1510051","SENDAGAYA","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500034","DAIKANYAMACHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1500043","DOGENZAKA","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1510063","TOMIGAYA","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500036","NAMPEIDAICHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1510066","NISHIHARA","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1510072","HATAGAYA","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500035","HACHIYAMACHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1510061","HATSUDAI","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500011","HIGASHI","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500012","HIRO","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1510071","HOMMACHI","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1500044","MARUYAMACHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1510062","MOTOYOYOGICHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1510053","YOYOGI","SHIBUYA-KU","TOKYO",0,0,1,0,0,0
"1510052","YOYOGIKAMIZONOCHO","SHIBUYA-KU","TOKYO",0,0,0,0,0,0
"1640000","IKANIKEISAIGANAIBAAI","NAKANO-KU","TOKYO",0,0,0,0,0,0
"1650026","ARAI","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1650022","EGOTA","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1650023","EHARACHO","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1650031","KAMISAGINOMIYA","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1640002","KAMITAKADA","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1650032","SAGINOMIYA","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1650035","SHIRASAGI","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1640011","CHUO","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1640001","NAKANO","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1650025","NUMABUKURO","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1650027","NOGATA","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1640003","HIGASHINAKANO","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1640012","HONCHO","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1650024","MATSUGAOKA","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1650021","MARUYAMA","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1640014","MINAMIDAI","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1650034","YAMATOCHO","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1640013","YAYOICHO","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1650033","WAKAMIYA","NAKANO-KU","TOKYO",0,0,1,0,0,0
"1660000","IKANIKEISAIGANAIBAAI","SUGINAMI-KU","TOKYO",0,0,0,0,0,0
"1660004","ASAGAYAMINAMI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1660001","ASAGAYAKITA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670032","AMANUMA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670021","IGUSA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1680063","IZUMI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670035","IMAGAWA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1660011","UMEZATO","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1680064","EIFUKU","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1680061","OMIYA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670051","OGIKUBO","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670023","KAMIIGUSA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670043","KAMIOGI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1680074","KAMITAKAIDO","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1680082","KUGAYAMA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1660003","KOENJIMINAMI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1660002","KOENJIKITA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670033","SHIMIZU","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670022","SHIMOIGUSA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1680073","SHIMOTAKAIDO","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670054","SHOAN","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670041","ZEMPUKUJI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1680072","TAKAIDOHIGASHI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1680071","TAKAIDONISHI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1660015","NARITAHIGASHI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1660016","NARITANISHI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670053","NISHIOGIMINAMI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670042","NISHIOGIKITA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1680065","HAMADAYAMA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1680062","HONAN","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1660013","HORINOCHI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670031","HONAMANUMA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1660014","MATSUNOKI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670052","MINAMIOGIKUBO","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1680081","MIYAMAE","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1670034","MOMOI","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1660012","WADA","SUGINAMI-KU","TOKYO",0,0,1,0,0,0
"1700000","IKANIKEISAIGANAIBAAI","TOSHIMA-KU","TOKYO",0,0,0,0,0,0
"1700014","IKEBUKURO (1-CHOME)","TOSHIMA-KU","TOKYO",1,0,1,0,0,0
"1710014","IKEBUKURO (2-4-CHOME)","TOSHIMA-KU","TOKYO",1,0,1,0,0,0
"1700011","IKEBUKUROHONCHO","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1710043","KANAMECHO","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1700012","KAMIIKEBUKURO","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1700004","KITAOTSUKA","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1700003","KOMAGOME","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1700002","SUGAMO","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1710041","SENKAWA","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1710032","ZOSHIGAYA","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1710033","TAKADA","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1710042","TAKAMATSU","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1710044","CHIHAYA","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1710051","NAGASAKI","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1710021","NISHIIKEBUKURO","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1700001","NISHISUGAMO","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
"1700013","HIGASHIIKEBUKURO (TSUGINOBIRUONOZOKU)","TOSHIMA-KU","TOKYO",0,0,1,0,0,0
